ID,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25
26,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
29,1,2,1,2,1,2,2,2,2,2,2,2,2,1,2,3,2,2,2,1,2
30,0,1,1,1,2,1,1,2,1,1,1,1,1,0,1,1,1,1,1,2,1
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,5,7,8,6,7,7,7,7,7,6,7,8,8,8,8,8,7,7,8,7,7
33,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,1,0,5,3,5,4,6,2,5,3,4,2,1,4,3,4,2,4,4,3
36,0,4,2,2,6,3,5,7,3,7,5,4,5,1,3,6,4,6,3,3,3
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,10,63,50,79,98,62,59,64,77,88,63,60,75,40,62,44,79,66,107,93,83
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,4,0,5,4,16,10,5,3,13,6,26,5,2,0,12,15,3,4,11,9,13
43,2,0,8,0,18,11,3,7,15,7,21,0,0,0,13,23,0,0,9,8,15
44,3,0,2,0,6,15,0,0,13,11,14,2,14,0,8,12,3,7,16,7,10
45,3,4,3,4,4,4,4,5,4,5,3,5,4,3,3,3,4,4,5,4,4
46,1,1,0,2,1,1,2,2,0,2,1,1,2,1,1,1,0,1,1,2,1
47,25,37,31,39,57,51,31,37,29,32,27,55,42,28,51,30,43,47,65,53,55
48,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
49,0,1,1,1,2,1,2,2,2,3,1,2,2,1,1,2,1,1,1,2,1
50,6,5,5,6,5,6,4,6,5,6,5,6,6,5,6,4,5,7,6,5,6
51,14,11,9,6,8,8,9,9,9,8,8,8,8,10,9,4,8,6,7,6,10
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,1,1,2,1,1,2,3,2,2,1,2,2,1,1,0,2,2,1,2,2
54,14,11,8,9,9,12,10,13,11,13,6,11,10,8,9,3,9,12,10,13,11
55,0,2,3,2,4,1,2,3,7,6,5,4,2,4,4,3,2,3,4,3,2
56,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0,1,1,1,1,2,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1
67,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
68,1,3,2,3,3,3,2,4,2,4,2,3,4,2,2,2,3,3,3,3,2
69,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
70,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,1,5,4,5,7,6,5,5,3,7,4,5,6,4,4,4,5,5,6,8,6
77,4,3,3,3,3,4,4,3,4,4,4,3,4,3,3,4,3,3,3,3,3
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,8,10,10,12,12,10,12,11,11,10,11,13,11,10,13,13,13,13,16,16,16
83,1,2,2,2,2,0,2,3,2,2,2,3,2,1,2,2,1,2,4,3,3
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
97,0,1,1,1,1,1,1,2,1,2,1,1,1,0,1,1,1,1,1,1,1
98,1,1,3,1,1,2,2,1,4,3,1,0,1,1,1,1,1,2,3,2,2
99,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,0,18,18,22,28,20,20,23,20,32,19,19,24,14,19,19,23,22,31,25,22
102,1,3,3,4,4,4,5,5,3,4,2,5,4,1,3,4,3,3,4,4,3
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,1,4,3,6,7,5,4,5,5,6,3,6,6,3,4,3,5,3,4,6,6
105,0,1,1,2,2,1,2,1,1,2,1,2,2,1,1,1,2,1,2,2,2
106,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
110,18,23,21,29,31,29,31,25,33,28,27,33,30,28,31,35,30,30,36,30,31
111,0,1,0,3,2,1,2,2,1,2,2,0,0,0,3,1,2,1,0,1,1
112,3,2,2,2,2,2,2,3,2,3,2,2,2,2,2,1,2,2,2,2,3
113,0,1,1,2,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1
114,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
115,0,1,1,1,2,2,0,1,1,2,1,0,2,0,2,1,1,1,1,2,1
116,1,2,2,2,2,1,2,2,1,1,1,2,1,2,2,2,2,2,1,1,2
117,26,22,18,21,19,18,22,20,19,19,18,20,16,17,21,18,18,17,19,22,20
118,1,1,0,2,1,1,0,2,1,2,1,2,2,0,1,0,1,2,1,1,1
119,12,11,11,11,11,12,12,12,13,14,11,11,12,11,12,10,10,12,12,12,11
120,11,11,12,10,10,10,10,11,12,11,10,11,11,12,10,9,10,12,10,10,11
121,1,0,1,1,2,2,2,3,1,2,3,2,1,0,3,2,1,0,0,1,1
122,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2
123,4,3,3,4,3,4,3,3,4,3,4,5,5,4,4,4,4,4,5,4,4
124,7,7,5,6,7,4,8,7,5,5,7,5,5,6,6,7,8,5,7,5,8
125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
129,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0
130,0,0,1,3,2,3,1,1,1,3,0,2,3,1,1,1,2,2,3,3,2
131,0,2,1,4,3,3,3,2,3,3,2,2,2,2,3,2,3,3,3,3,3
132,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
133,6,5,6,6,6,5,6,7,6,6,6,6,6,5,6,5,5,6,6,6,6
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,6,6,7,6,5,6,6,6,7,5,7,8,8,7,7,7,6,7,7,6,6
136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1
139,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1
140,2,15,13,19,21,14,20,21,12,27,12,15,11,6,14,13,11,15,21,18,18
141,8,16,17,20,14,18,18,18,20,20,17,23,24,17,17,26,20,19,22,12,19
142,2,3,4,2,3,1,1,4,2,3,4,4,3,4,3,6,3,4,2,1,2
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,1,3,2,4,5,4,3,4,4,4,2,4,4,2,3,3,4,3,6,5,5
145,0,24,21,40,46,41,22,43,61,47,8,0,16,32,47,31,14,19,2,54,31
146,0,3,9,17,23,13,10,22,22,12,0,3,0,20,13,7,0,3,0,26,12
147,5,5,6,4,6,5,6,7,5,6,5,5,6,4,5,4,5,5,3,5,5
148,1,1,3,3,4,4,4,4,3,5,4,4,5,1,3,2,3,3,5,5,6
149,5,5,5,5,6,5,6,5,5,6,6,5,5,5,5,5,5,6,5,5,5
150,0,0,3,5,12,5,8,10,5,5,0,13,0,7,7,3,4,4,0,9,10
151,0,7,8,14,20,17,9,17,23,15,4,8,6,11,21,8,8,10,5,19,15
152,0,2,2,3,6,4,3,2,2,6,1,4,3,3,3,3,3,3,4,4,3
153,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
154,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1
155,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
156,0,5,16,19,21,6,6,5,15,16,2,9,13,15,16,12,16,16,10,23,11
157,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
158,0,0,2,3,3,2,2,2,3,2,1,0,0,1,2,2,1,2,1,2,1
159,42,49,39,55,36,38,42,35,41,34,41,24,35,37,48,31,36,24,27,43,31
160,0,0,4,3,2,1,4,5,6,5,4,2,1,1,2,2,1,3,1,1,0
161,49,42,33,39,27,32,35,39,30,21,25,25,27,25,34,24,25,25,25,35,33
162,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
163,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1
164,12,12,17,20,17,18,21,22,36,21,19,23,13,23,33,31,14,15,19,23,24
165,0,1,3,4,3,3,2,4,4,3,2,2,2,2,4,2,1,1,0,6,2
166,2,6,4,7,7,7,6,8,7,7,7,7,9,2,8,8,7,6,7,5,6
167,6,13,9,10,12,12,8,11,8,10,11,13,10,4,11,4,15,9,17,12,11
168,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1
169,0,2,2,3,4,3,2,2,3,2,1,3,2,2,4,3,2,2,1,4,2
170,0,1,2,2,4,5,0,4,4,3,1,4,1,2,6,3,3,4,3,6,4
171,0,2,2,4,2,2,2,3,3,3,1,3,4,4,2,3,4,4,3,3,4
172,0,7,15,18,19,6,2,9,16,12,1,11,15,23,16,16,18,17,6,19,12
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,0,2,2,3,3,3,3,4,3,5,2,3,3,2,2,2,2,3,3,3,3
179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,0,2,2,2,2,2,2,2,2,3,1,2,2,1,1,1,2,2,2,2,2
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0
185,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1
186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,1,3,2,3,3,3,4,4,2,3,4,4,4,3,4,4,3,3,5,4,5
195,1,0,2,3,3,1,3,3,3,2,1,2,2,1,1,1,3,2,1,3,3
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,8,8,5,7,7,7,7,9,6,8,9,6,8,6,5,4,6,8,8,6,7
199,1,2,1,1,1,1,2,2,2,1,1,3,3,2,1,2,2,2,3,1,2
200,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
201,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,0,3,1,3,3,4,3,5,9,6,0,1,1,4,5,2,2,3,2,5,5
204,0,0,0,1,2,0,0,0,2,2,0,0,0,1,0,1,1,1,1,1,1
205,3,3,0,3,6,4,3,5,3,0,2,9,4,2,6,7,7,4,6,6,5
206,0,2,2,2,3,2,2,2,2,3,1,2,3,1,2,1,2,2,3,3,2
207,14,28,23,30,33,26,28,28,29,39,27,29,29,21,32,29,26,28,35,29,27
208,23,32,31,30,31,29,29,35,36,41,32,31,32,27,33,28,32,33,40,38,34
209,12,16,16,17,18,15,16,19,18,20,19,20,18,14,20,17,16,17,17,16,16
210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,3,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1
212,6,6,5,6,6,6,5,6,6,6,7,6,6,6,6,5,5,6,5,6,6
213,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2
214,2,2,2,2,2,1,2,2,2,2,2,2,1,2,3,2,1,2,2,2,2
215,0,1,1,1,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,2,2
216,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
217,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,2,4,1,4,4,6,3,6,5,6,4,2,4,0,5,6,4,4,7,6,5
221,23,26,26,25,26,25,29,28,25,30,27,24,25,22,24,29,25,25,25,27,24
222,5,3,5,5,4,5,7,4,6,5,6,6,5,8,8,7,6,6,7,6,8
223,1,1,1,3,0,2,3,4,1,2,1,2,1,3,4,3,2,3,3,3,3
224,44,44,38,45,39,42,50,37,37,34,44,41,40,51,39,43,53,44,46,43,43
225,35,36,30,28,27,25,31,30,23,27,26,24,25,25,27,27,28,23,28,26,22
226,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
227,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0
228,20,17,16,17,14,14,18,15,14,15,14,13,13,12,15,17,13,12,14,14,14
229,3,3,3,5,4,3,4,3,3,4,2,3,4,1,3,3,3,3,6,4,5
230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1
232,0,1,1,1,1,2,2,2,2,3,0,2,3,1,1,2,1,2,2,2,2
233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,5,4,6,4,5,4,4,6,5,5,4,6,5,3,6,3,2,5,4,6,4
235,0,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1
236,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,2,0,1
237,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1
238,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,0,2,2,2,2,1,1,0,2,1,1,2,2,1,1,0,0,1,0,0,0
242,1,3,2,2,2,2,3,4,2,3,2,3,3,2,2,3,2,2,2,2,3
243,0,6,4,10,11,10,9,10,6,6,13,5,5,4,10,15,11,4,4,7,3
244,0,1,1,1,1,1,1,1,1,2,1,1,1,0,1,0,1,1,2,1,1
245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2
247,8,9,7,6,6,7,8,6,7,7,8,6,6,7,8,5,9,7,8,7,7
248,33,82,58,81,80,76,92,113,81,108,62,104,103,78,81,73,65,83,90,86,107
249,2,8,6,8,9,12,12,12,11,13,9,4,6,1,6,10,7,10,8,7,8
250,3,3,5,8,6,6,5,8,3,6,5,7,6,3,8,5,6,9,8,8,8
251,101,118,115,113,111,112,110,120,125,123,107,121,112,110,116,96,112,136,118,123,109
252,1,4,5,5,6,3,6,8,7,7,3,7,7,4,5,5,5,4,8,7,6
253,0,4,4,4,4,4,3,6,4,7,3,4,3,1,4,3,3,5,5,4,3
254,23,41,30,48,47,43,52,57,55,56,40,51,48,34,47,50,45,47,48,49,52
255,15,20,24,20,22,26,18,21,32,30,15,14,21,15,23,26,16,13,21,20,24
256,36,32,48,50,50,45,64,50,63,61,45,35,41,37,50,53,44,37,53,72,57
257,3,5,3,15,12,14,10,15,5,7,11,6,3,0,14,17,12,7,7,16,10
258,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0
259,0,1,1,2,2,2,1,2,1,2,1,2,2,1,1,1,2,1,1,2,1
260,1,10,7,13,19,13,10,17,12,18,11,18,16,8,10,12,11,11,16,16,15
261,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,2,1
262,1,2,1,3,4,2,1,3,1,4,2,3,2,2,3,3,2,2,2,3,2
263,0,2,1,2,2,2,1,2,1,3,1,1,2,0,1,0,1,2,2,2,2
264,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
265,2,4,4,5,6,5,3,7,5,7,3,4,5,2,4,2,3,6,7,6,5
266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,2,2,2,2,2,3,4,4,5,5,1,2,3,2,4,3,4,4,4,3,5
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,0,0,1,1,1,1,1,1,2,2,1,2,1,2,2,0,1,1,1,1,2
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,0,8,10,14,18,14,12,16,11,20,13,12,12,2,14,12,9,15,11,11,14
272,49,80,75,73,76,95,72,77,86,79,84,115,101,52,79,91,87,91,97,75,85
273,1,3,7,6,6,6,4,2,3,6,4,4,6,0,4,4,2,2,7,7,4
274,8,38,41,50,50,36,44,60,32,68,39,53,53,24,42,32,41,40,40,50,49
275,0,9,4,13,14,8,11,10,8,7,10,11,7,8,14,12,13,9,13,10,9
276,1,0,0,1,0,0,1,0,1,1,1,1,1,1,2,0,1,2,1,1,2
277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,4,7,5,9,0,5,12,13,12,2,7,16,5,15,14,14,11,11,9,10,12
279,0,2,1,2,1,2,2,2,2,3,1,2,2,1,2,2,2,1,2,2,2
280,1,6,3,5,3,6,6,7,6,8,3,6,6,2,5,5,5,5,7,5,6
281,5,13,5,15,10,18,18,16,14,20,11,15,16,10,11,12,20,16,20,14,15
282,0,3,3,5,5,4,3,4,2,4,3,4,4,2,4,3,5,4,4,5,5
283,1,3,3,3,0,3,2,3,3,0,3,6,5,6,4,3,2,3,5,3,5
284,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0
285,1,3,3,2,0,3,6,1,8,4,6,7,3,5,9,7,0,6,10,2,6
286,3,23,14,21,19,24,19,23,19,29,11,23,22,9,21,21,15,22,32,24,26
287,1,2,1,2,1,2,2,2,2,2,2,3,2,1,3,2,2,2,3,2,3
288,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
289,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,0,3,2,3,4,3,2,4,2,4,3,4,4,2,3,2,3,2,3,4,3
292,1,5,7,8,9,6,7,7,6,10,5,8,6,3,6,6,6,7,6,7,6
293,0,2,2,3,3,2,2,3,3,4,2,3,3,1,2,2,2,2,3,3,3
294,13,11,9,9,11,9,11,10,10,12,7,10,8,7,10,6,6,9,7,10,10
295,0,2,1,1,1,1,1,2,0,2,1,1,1,1,1,1,1,2,2,1,1
296,0,1,0,2,2,2,1,2,1,2,1,2,2,1,1,1,1,2,2,2,2
297,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1
298,4,2,3,4,1,3,4,4,2,1,2,3,1,5,1,2,2,2,5,4,2
299,0,0,0,1,0,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2
300,1,6,4,6,5,8,6,8,5,7,5,8,7,3,5,7,5,5,10,6,8
301,15,14,15,18,15,12,16,10,12,7,15,19,12,19,23,11,13,20,24,17,14
302,7,7,6,6,4,4,7,5,6,3,6,4,4,6,5,7,5,3,7,4,5
303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
