ID,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,4,4,4,5,7,7,6,3,4,5,4,5,6,6,5,5,5,4,7,5
36,7,7,7,6,10,5,4,5,4,4,7,3,6,5,6,9,7,7,8,5,5
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,8,37,21,30,81,32,47,45,36,49,68,96,82,58,86,65,98,54,75,85,52
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,5,4,3,3,12,6,5,3,7,4,8,6,5,4,5,3,1,2,2,4,5
43,2,6,6,6,7,3,3,4,5,2,9,3,5,2,4,11,2,0,2,2,5
44,4,4,4,5,4,8,3,4,7,9,8,6,13,6,7,2,5,6,8,6,8
45,3,2,2,3,3,2,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3
46,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1
47,20,18,19,24,20,17,24,21,25,19,21,27,19,17,26,16,18,22,25,22,21
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,1,1,1,1,2,1,2,1,2,1,1,2,1,2,2,1,2,1,2,3
50,4,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,6,5,5,5
51,13,14,13,10,10,12,10,11,11,10,10,11,11,12,11,10,12,12,12,12,14
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,1,1,0,0,1,1,1,1,1,1,2,2,2,1,1,0,1,1,2,2,2
54,13,12,11,11,11,11,11,12,11,12,10,12,11,11,11,10,11,12,11,12,12
55,2,3,3,3,2,2,5,4,3,4,7,4,4,3,2,3,2,4,4,3,3
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
61,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
68,1,3,3,3,3,3,3,3,5,4,4,5,5,3,4,4,4,4,5,3,3
69,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0
70,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,2,3,2,4,5,3,4,3,4,5,3,6,5,6,5,4,7,5,7,6,5
77,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,10,10,7,8,8,8,9,10,11,9,9,11,9,9,10,10,10,9,10,11,12
83,3,2,5,2,2,2,4,2,1,2,3,2,2,2,2,4,2,2,2,5,3
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0
98,4,7,6,4,6,6,2,5,4,8,5,6,5,5,4,7,8,8,4,7,10
99,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,3,18,14,22,21,11,8,12,13,17,15,11,21,16,19,13,21,17,19,17,20
102,3,6,4,5,5,5,4,4,4,6,5,7,2,4,3,5,4,5,4,7,6
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,0,1,2,3,3,3,1,2,1,3,2,3,3,1,2,1,2,3,3,3,2
105,0,1,1,1,1,1,0,1,1,2,1,1,1,1,1,1,1,1,1,0,1
106,0,0,1,0,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1
107,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,35,27,32,30,26,27,29,28,29,27,29,28,30,29,39,33,32,28,30,30,29
111,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,2,0
112,2,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
113,0,0,1,2,1,2,1,1,1,2,2,1,1,1,1,2,1,1,2,2,1
114,2,2,3,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3
115,1,1,2,1,1,1,0,0,0,1,1,1,2,2,1,1,1,1,1,1,1
116,1,2,3,2,1,3,3,3,3,1,3,2,4,3,2,3,3,2,2,2,4
117,24,22,22,22,21,21,22,22,22,22,22,22,21,20,23,22,22,22,22,24,22
118,2,1,2,1,1,2,2,2,2,2,2,1,2,1,1,2,1,2,1,2,1
119,12,11,11,11,11,12,11,11,12,12,11,11,11,11,11,11,11,11,11,11,11
120,12,12,12,11,12,11,11,12,12,12,12,12,12,12,12,11,12,12,12,11,11
121,1,1,1,2,2,1,1,1,1,1,1,2,1,2,2,2,2,1,2,4,4
122,1,2,1,2,2,3,2,2,2,3,3,2,3,2,3,4,3,3,4,4,3
123,4,4,3,3,4,4,4,3,4,3,4,4,3,4,4,4,4,4,4,4,4
124,7,7,7,7,7,7,8,8,7,7,8,8,8,7,8,8,8,7,8,7,8
125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
129,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0
130,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2
131,2,4,4,4,4,4,3,4,4,4,4,4,5,6,6,5,4,5,4,4,5
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
133,6,6,6,6,6,5,6,6,6,6,6,6,6,5,6,5,5,6,6,5,6
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,5,5,6,5,5,5,4,6,6,5,6,5,6,7,7,7,7,7,6,6,6
136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
139,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,2,1,1,1
140,18,24,27,23,27,24,25,28,36,38,17,24,29,27,31,41,34,24,28,33,35
141,18,28,21,28,26,26,22,21,26,32,31,33,31,25,26,33,27,30,31,29,23
142,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,2,1,2,1,1,1
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,0,3,2,2,2,3,3,3,3,4,1,2,4,3,3,2,5,4,4,4,5
145,33,61,85,90,111,92,98,102,97,101,84,79,78,60,48,65,31,35,27,32,40
146,4,8,11,24,25,25,24,33,39,37,26,33,25,15,14,15,9,12,7,16,12
147,5,5,5,4,5,5,5,6,5,6,5,5,6,4,5,6,6,6,5,5,5
148,2,4,4,6,7,5,4,3,3,9,7,9,7,5,4,5,6,4,6,4,6
149,5,5,5,4,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5
150,2,5,6,3,12,15,10,9,7,9,3,5,4,9,8,7,5,8,9,11,9
151,8,10,7,10,15,16,21,24,32,28,33,30,28,30,19,18,9,11,9,14,12
152,1,3,3,1,4,4,3,4,2,6,5,5,3,5,4,2,5,6,7,6,3
153,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0
154,0,0,0,0,1,1,1,0,1,0,2,1,1,1,1,0,1,1,1,0,1
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,18,10,17,19,24,44,37,46,41,31,23,33,28,37,20,13,24,10,18,23,12
157,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1
158,1,2,2,2,2,2,2,3,1,1,2,2,2,2,3,1,1,2,1,1,1
159,71,70,74,70,83,57,61,56,83,91,120,66,70,60,61,44,51,49,51,54,60
160,4,3,7,5,8,7,14,9,9,9,9,9,6,7,14,15,11,15,12,5,9
161,59,60,54,52,43,39,40,40,40,52,47,48,47,43,45,44,47,50,47,43,49
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
164,29,50,59,57,46,37,41,36,42,44,51,36,35,30,43,41,51,39,30,30,31
165,0,1,2,4,4,3,6,6,7,4,4,5,5,4,3,3,4,3,1,3,2
166,2,3,2,3,4,5,3,4,4,3,5,5,4,3,3,3,3,3,5,4,3
167,13,11,16,11,11,15,10,11,11,17,7,12,16,11,10,18,15,19,10,13,12
168,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
169,0,2,1,3,4,2,2,3,3,3,1,1,1,1,2,2,2,3,2,2,2
170,2,3,3,5,6,5,5,6,6,7,6,9,6,4,7,5,4,3,3,3,2
171,1,1,1,3,2,3,3,3,3,3,1,2,3,2,1,2,2,2,4,3,4
172,5,6,8,8,10,8,10,7,11,8,4,6,9,11,8,8,13,9,6,12,13
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,0,0,0,0,1,1,1,1,1,2,0,1,0,1,0,1,1,1,1,1,1
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,3,4,3,3,5,2,3,5,4,5,4,5,5,3,3,5,3,2,4,2,2
179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
185,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
195,3,6,4,4,5,6,5,5,3,4,2,4,2,7,3,3,5,3,3,9,5
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,7,6,6,6,6,7,7,7,7,8,7,7,7,6,6,6,6,7,6,6,6
199,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
200,2,1,1,1,1,2,2,1,2,1,1,1,1,1,2,2,2,1,1,1,1
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,1,2,3,2,2,3,3,3,3,4,3,2,3,3,2,2,4,3,1,3,3
204,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,5,3,1,5,4,6,4,4,4,5,4,6,4,3,4,4,4,5,4,6,6
206,1,3,1,1,4,2,2,2,3,2,2,3,2,2,3,2,2,3,2,4,1
207,20,23,25,28,26,31,33,33,36,39,31,29,22,25,38,37,33,38,38,32,30
208,24,29,28,29,29,26,26,30,32,37,34,27,28,25,31,28,32,30,31,28,25
209,14,14,17,17,17,16,15,16,15,16,18,18,16,15,16,17,16,17,17,16,15
210,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,3,2,2,2,2,2,2,2,2,3,3,3,2,2,3,3,3,3,3,3,2
212,5,6,7,6,6,7,6,7,6,8,7,7,6,6,6,6,6,7,6,7,6
213,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,1,2,1,2,2,2
214,1,2,2,2,1,1,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2
215,0,1,1,0,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1
216,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
217,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,5,6,7,7,6,5,6,6,5,6,7,7,5,5,6,6,5,6,7,6,5
221,25,25,23,27,23,22,25,31,24,28,25,28,31,27,28,28,30,35,30,29,25
222,7,7,11,9,6,8,10,19,12,10,6,8,9,11,10,9,8,10,6,9,7
223,3,4,4,5,4,4,7,4,6,7,4,4,3,6,4,7,4,2,4,5,8
224,50,46,49,45,43,39,42,40,38,39,45,43,42,44,40,39,41,42,42,42,44
225,35,36,33,32,31,31,32,32,31,31,32,31,31,31,32,31,32,31,31,31,30
226,0,1,1,1,1,1,0,1,1,1,1,2,1,1,1,1,1,1,2,2,1
227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,20,18,17,18,17,17,17,17,17,17,17,19,18,18,19,18,18,17,21,18,21
229,5,5,4,1,4,5,4,6,4,3,7,1,6,4,6,8,6,4,5,3,3
230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
232,2,1,4,3,2,3,2,3,3,4,3,4,3,1,2,3,3,4,3,3,3
233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,3,3,5,6,6,4,5,5,4,4,5,5,5,4,5,4,4,5,4,5,5
235,3,2,2,1,2,2,2,2,2,1,2,2,3,1,1,2,2,1,2,2,2
236,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1
237,0,1,1,1,1,1,1,1,1,0,0,0,1,1,2,1,1,0,1,1,1
238,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,2,1,0
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
242,1,3,2,3,2,2,2,2,3,3,2,3,2,2,2,2,2,2,2,2,2
243,7,4,4,3,10,8,11,6,5,5,6,1,7,6,9,14,11,8,7,7,7
244,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1
245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,0,1,2,2,2,2,2,2,2,1,2,1,2,2,1,1,1,2,2,2,2
247,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7
248,71,67,82,86,70,68,69,63,61,69,61,69,64,65,65,69,58,82,76,68,69
249,7,8,9,11,8,9,10,7,8,13,9,9,8,6,6,9,8,9,7,9,11
250,6,6,8,8,7,5,5,8,9,9,9,10,9,6,8,8,10,8,5,6,7
251,105,109,107,106,108,100,104,103,104,103,99,104,98,100,99,96,98,99,96,95,92
252,5,3,7,6,4,2,6,8,5,4,3,2,4,11,3,7,7,3,11,7,3
253,2,5,5,4,4,4,6,5,6,7,6,6,6,6,5,6,4,7,7,6,6
254,38,50,32,54,65,54,49,55,50,50,47,49,57,50,51,62,52,62,57,50,44
255,27,30,30,32,33,32,22,22,29,29,27,24,32,42,33,36,38,33,37,33,29
256,55,50,46,61,63,45,69,61,47,52,60,44,57,37,66,61,58,70,81,65,61
257,12,9,8,9,15,11,15,10,10,7,10,10,13,12,11,13,13,12,8,11,11
258,0,0,1,0,0,1,0,0,1,1,1,1,1,1,2,1,2,0,0,1,1
259,0,1,0,1,1,1,1,1,0,1,1,1,2,1,1,0,1,1,2,1,1
260,10,11,9,11,13,10,12,13,10,12,16,18,22,14,20,16,14,16,17,12,13
261,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1
262,1,4,2,3,3,4,1,3,3,2,4,3,2,4,1,3,4,5,5,4,6
263,2,1,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,2,2,3
264,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
265,2,3,4,3,4,3,5,4,5,5,5,5,5,3,4,4,5,6,6,4,5
266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,5,6,6,6,5,5,6,4,5,5,5,6,6,4,5,5,5,6,7,6,6
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,6,11,9,19,14,9,9,6,14,13,9,7,9,8,6,5,9,11,13,9,18
272,60,96,103,132,106,102,73,84,110,121,111,106,112,80,112,104,116,118,127,93,91
273,9,8,7,10,16,9,7,6,9,11,9,10,13,14,13,8,12,17,10,15,11
274,17,30,51,58,79,53,28,58,59,76,66,75,47,51,48,41,57,60,46,50,63
275,7,10,13,14,15,18,15,13,14,16,12,14,11,8,12,17,14,12,17,11,7
276,2,0,0,1,0,2,1,1,1,0,1,2,2,3,2,1,2,2,2,1,2
277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,3,7,8,3,2,8,2,4,8,11,8,7,8,9,9,8,11,10,6,3,12
279,1,1,2,2,2,2,3,2,2,3,3,2,3,2,2,2,2,3,2,2,2
280,2,7,10,13,11,7,8,7,5,13,11,8,9,8,7,8,9,7,9,9,6
281,23,24,23,20,21,19,18,22,24,22,26,18,17,20,22,30,36,31,33,38,43
282,4,2,4,3,4,4,4,6,4,4,3,4,4,5,4,4,4,5,5,5,3
283,0,0,2,1,2,4,3,1,0,1,1,6,2,1,1,1,1,4,3,1,1
284,1,0,2,0,1,0,1,0,0,0,1,1,0,1,1,0,2,2,1,0,1
285,10,17,16,11,7,8,7,8,10,7,10,9,7,8,11,8,11,10,9,11,8
286,33,49,42,62,54,41,41,37,53,65,48,53,61,40,48,47,50,53,65,60,56
287,1,2,1,2,3,2,1,2,2,2,3,2,3,2,2,3,3,2,1,2,1
288,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,1,0,0,0,0,1
289,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,2,1,3,3,3,4,3,4,2,4,4,3,5,5,3,3,3,3,5,4,3
292,3,3,3,5,5,4,5,5,4,7,7,6,6,5,8,4,5,7,9,5,7
293,1,2,1,3,3,1,1,2,2,3,2,1,2,2,2,3,3,3,3,4,3
294,13,12,10,11,13,11,11,10,9,11,9,9,9,10,11,10,12,12,11,12,23
295,2,2,2,2,2,2,2,1,1,1,2,2,1,1,3,2,3,0,2,3,3
296,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1
297,0,0,0,0,0,0,1,0,1,0,1,0,1,2,0,1,0,1,0,1,0
298,4,4,6,3,4,9,7,5,2,7,7,6,8,7,9,6,6,9,7,6,3
299,2,1,1,3,1,2,2,2,1,2,2,2,2,2,1,3,3,2,2,1,2
300,6,6,9,6,6,10,6,9,8,9,10,11,10,9,7,4,7,9,8,8,9
301,22,19,21,20,20,18,26,20,32,19,23,18,19,20,23,17,22,22,23,20,18
302,10,10,10,9,7,10,11,9,9,9,9,10,8,8,9,9,9,8,10,8,9
303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
