ID,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,1,1,2,3,3,0,3,6,2,2,2,9,6,10,3,1,7,8,4,2,2
77,4,4,4,4,5,4,4,4,4,4,4,4,5,5,5,5,5,5,4,5,4
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,10,11,10,10,10,10,10,10,10,11,11,10,10,10,10,11,10,10,10,10,11
83,8,3,8,4,4,2,6,4,2,4,7,7,6,3,8,3,2,5,3,8,2
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0
95,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0
96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1
98,9,9,12,3,5,6,4,5,4,12,5,6,12,7,6,3,9,11,0,3,23
99,0,1,1,1,1,1,2,1,1,0,1,2,1,1,1,2,2,1,2,2,1
100,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0
101,11,16,13,24,8,12,2,7,10,11,5,5,28,12,17,12,11,10,11,7,26
102,3,10,6,5,4,6,4,6,4,8,7,3,3,7,3,6,4,7,4,7,5
103,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1
104,0,0,1,3,1,1,1,1,2,1,3,2,5,3,4,3,4,5,3,3,4
105,0,1,1,1,1,0,0,1,1,2,2,2,2,3,2,1,2,2,0,1,1
106,0,1,2,1,0,2,2,3,1,1,2,0,1,2,2,1,1,1,1,1,1
107,2,1,2,2,3,2,4,1,2,1,1,2,2,1,1,2,3,2,2,1,1
108,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0
109,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0
110,58,34,36,28,29,26,34,29,26,25,35,30,34,37,33,28,28,35,30,41,25
111,2,1,4,2,2,1,1,1,0,0,2,2,2,1,1,2,1,1,2,3,1
112,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
113,1,2,1,1,0,3,0,2,1,4,2,2,1,2,1,3,2,2,4,3,4
114,2,2,3,2,2,3,2,2,2,2,2,2,3,2,2,2,3,2,2,3,3
115,2,2,3,4,3,2,2,1,0,3,3,3,4,3,3,3,2,2,3,3,2
116,1,3,5,5,2,5,6,7,7,3,4,1,6,6,5,5,6,3,4,3,6
117,27,27,29,28,27,27,27,27,27,27,27,28,28,27,27,28,27,27,27,32,29
118,3,2,4,3,3,4,4,4,4,3,2,2,3,2,2,4,3,5,4,4,3
119,12,12,11,12,12,13,11,11,12,11,11,11,12,12,12,11,11,12,11,12,13
120,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,12,12,12,12
121,1,1,1,3,3,2,1,2,2,0,2,4,2,4,3,4,4,1,4,5,7
122,1,2,1,1,2,3,2,2,1,2,2,2,2,2,2,3,1,2,3,3,2
123,4,4,4,4,5,4,5,4,4,5,5,5,4,5,4,5,4,5,4,4,5
124,9,9,8,9,8,8,9,8,8,8,8,10,9,8,9,10,8,8,8,10,8
125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2
129,1,1,2,2,1,1,1,0,1,2,2,2,0,1,0,0,1,1,1,0,0
130,3,4,2,3,5,6,8,4,3,5,7,4,5,3,6,2,6,3,5,3,4
131,5,7,8,8,7,8,7,8,8,8,10,8,12,13,12,10,10,12,10,9,9
132,1,0,1,1,1,0,1,0,0,1,0,0,1,1,2,1,0,2,1,1,1
133,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,6,6,7,7,6,6,5,7,8,6,8,7,6,9,8,9,9,9,7,6,7
136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,2,2,1,1,1,3,2,1,3,2,2,1,1,2,2,2,1,1,0,2,1
139,1,2,1,2,1,1,1,0,0,2,1,1,1,1,1,1,2,1,3,1,2
140,24,24,26,32,40,38,32,47,57,65,3,48,46,60,45,59,57,33,54,42,47
141,22,27,29,36,35,33,18,17,25,36,40,35,31,28,20,19,21,31,38,29,32
142,1,1,1,0,2,2,0,1,2,3,0,3,2,1,1,3,1,2,0,1,1
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,1,4,2,1,3,1,4,4,3,3,1,2,4,4,4,1,7,5,3,5,6
145,51,86,127,126,188,121,137,145,178,113,164,137,143,92,69,93,51,16,43,52,63
146,4,12,26,40,35,54,57,57,84,69,73,74,24,4,23,30,22,27,19,20,30
147,6,5,6,5,6,5,6,7,6,7,5,6,5,5,8,9,8,8,5,6,6
148,3,9,7,10,12,9,5,5,4,14,11,15,13,7,5,9,14,8,7,5,10
149,6,5,5,5,6,6,5,6,5,6,5,6,6,5,6,5,5,6,5,6,5
150,1,9,8,5,22,12,9,9,16,8,10,5,7,6,13,14,15,13,23,23,6
151,29,24,8,20,14,28,36,33,52,32,63,50,54,61,28,27,11,20,16,20,22
152,4,6,0,0,9,5,5,3,8,9,3,5,7,17,6,4,8,11,3,11,7
153,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,0
154,2,0,1,1,2,1,1,2,1,0,2,2,2,2,3,2,2,2,1,2,2
155,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1
156,35,6,22,5,12,68,76,89,49,43,27,46,35,63,39,4,22,4,42,34,14
157,1,1,1,0,1,2,2,2,2,2,2,1,1,1,1,2,1,3,2,1,2
158,3,2,4,4,1,2,1,4,4,3,3,4,4,6,3,2,0,1,3,3,3
159,102,94,102,122,146,81,112,84,143,210,216,120,111,118,90,69,92,79,82,79,109
160,14,9,21,9,10,7,27,22,9,9,13,20,19,14,26,22,13,35,20,10,14
161,66,57,57,57,63,57,57,57,62,115,70,68,89,63,75,71,67,76,60,66,76
162,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
163,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
164,43,120,104,115,78,72,73,58,78,70,90,57,75,53,71,89,110,77,58,62,59
165,3,3,5,10,9,4,8,8,9,5,6,8,7,4,4,6,5,3,4,4,2
166,2,4,0,2,3,2,2,2,2,2,3,3,2,3,2,4,4,5,6,6,6
167,29,19,20,13,11,31,8,16,21,28,8,18,26,18,10,23,11,34,9,16,23
168,2,4,2,1,1,1,1,1,3,3,1,1,0,0,1,2,1,1,2,3,1
169,1,3,2,5,4,3,3,5,5,3,1,2,1,1,2,2,2,3,2,2,2
170,3,6,5,8,9,9,7,9,10,4,10,15,13,8,11,7,6,4,4,2,2
171,3,3,2,4,5,5,6,5,6,6,3,4,7,4,3,3,4,4,6,3,8
172,12,9,4,7,11,10,11,8,8,8,5,4,4,6,7,5,4,7,5,10,18
173,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,2,0,3,1,2,2,2,1,2,3,0,1,1,3,2,2,2,3,1,2,1
176,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,6,3,4,5,5,1,1,2,4,5,7,4,5,6,3,4,4,5,0,5,1
179,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
180,1,1,1,1,1,0,0,0,1,1,2,1,1,2,1,2,2,1,3,2,2
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,1,1,1,1,1,1
185,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1
186,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1
187,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
188,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
189,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0
190,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0
193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,2,3,2,3,2,2,3,2,2,3,1,2,1,4,1,2,2,3,1,2,1
195,6,5,1,9,9,12,1,9,11,4,5,2,2,17,4,3,8,7,1,12,10
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,7,7,7,7,7,9,8,7,9,8,7,8,8,7,7,7,7,7,7,7,7
199,1,1,2,1,1,1,1,0,0,1,1,2,0,1,1,0,1,0,2,2,1
200,2,2,2,2,2,3,3,3,3,2,2,2,2,2,3,3,3,2,2,2,2
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,2,2,4,1,3,4,4,5,2,5,4,4,5,4,2,1,4,4,2,3,1
204,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1
205,11,4,4,6,8,11,9,2,5,9,6,6,5,3,6,7,8,8,4,10,10
206,3,2,1,2,3,2,1,3,5,4,1,3,0,3,6,4,4,5,3,6,0
207,26,16,16,15,15,28,20,15,34,38,22,28,26,21,28,28,20,15,28,28,32
208,24,24,26,24,24,24,24,24,24,25,24,24,29,24,29,28,31,30,31,26,24
209,13,13,13,14,14,13,13,13,13,13,13,14,13,13,13,15,13,16,14,13,13
210,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
211,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3
212,6,7,9,7,7,7,6,8,7,8,8,8,6,8,7,7,7,8,8,10,7
213,1,2,2,1,2,2,1,1,2,1,2,3,2,3,3,2,2,2,3,3,2
214,2,2,3,4,2,2,2,3,3,3,3,3,3,4,4,3,4,3,4,3,3
215,0,2,1,1,0,0,0,1,1,2,1,2,3,2,1,2,1,1,1,2,2
216,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
217,1,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,1,1,1,1
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
219,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
220,6,9,14,10,9,7,9,7,5,7,9,12,7,7,5,8,8,9,9,7,11
221,33,27,28,25,24,25,30,27,26,32,24,32,30,30,32,27,40,39,32,32,30
222,9,12,22,12,8,12,17,27,8,10,7,13,20,17,11,12,12,13,7,11,8
223,5,3,4,6,7,8,10,3,8,8,6,6,3,12,7,8,5,1,9,12,19
224,54,51,64,61,69,51,62,62,54,53,73,70,63,63,53,51,48,60,57,58,62
225,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
226,2,3,2,2,1,2,1,2,2,2,1,4,1,1,1,2,2,3,3,4,3
227,2,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,0
228,22,22,22,22,22,23,22,22,23,22,22,25,23,24,27,22,22,22,33,26,32
229,3,10,7,1,8,3,4,8,8,5,13,2,3,5,9,13,7,1,6,4,6
230,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1
231,1,1,1,0,1,2,1,2,1,2,1,0,0,2,1,1,1,2,1,1,0
232,4,3,6,3,4,3,4,6,7,6,5,6,3,4,5,7,6,8,7,6,5
233,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1
234,4,4,4,4,6,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,5
235,3,2,4,2,5,0,3,2,5,0,2,5,5,2,1,3,4,3,4,4,2
236,2,2,1,0,2,0,0,0,1,0,1,1,3,2,2,2,1,1,1,1,1
237,1,3,1,2,2,2,1,1,2,2,1,2,2,2,4,3,2,1,3,3,2
238,1,2,1,3,1,0,2,2,1,0,2,2,0,0,0,3,1,2,1,0,1
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,0,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,0,1,0,1,1
242,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,3
243,15,6,7,2,18,5,16,12,6,4,6,4,10,10,12,21,19,11,18,3,14
244,1,0,1,0,0,1,0,0,1,1,0,2,1,2,3,1,1,1,1,1,1
245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,0,1,3,3,2,3,3,3,4,1,2,2,4,2,1,2,2,4,4,2,2
247,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
248,79,53,77,55,68,74,50,46,46,54,59,56,73,69,70,95,85,95,73,83,46
249,9,15,12,16,7,10,15,7,14,17,10,13,6,9,7,8,8,9,5,7,6
250,5,8,9,12,12,5,5,4,9,12,10,10,11,9,10,11,16,7,11,8,11
251,112,112,112,112,112,112,112,113,112,112,112,112,112,112,112,112,112,112,112,112,112
252,8,2,7,4,9,0,1,7,1,4,2,1,8,12,1,12,4,1,13,14,4
253,2,5,1,6,4,4,4,5,5,4,3,3,3,7,4,3,2,6,8,8,3
254,23,55,26,49,74,44,24,37,26,37,32,37,47,36,45,60,39,66,60,49,46
255,38,45,40,43,50,42,24,18,25,27,31,24,40,67,46,54,54,55,63,58,46
256,30,32,50,59,36,44,32,36,34,33,51,42,61,27,69,77,46,101,87,75,39
257,23,15,8,10,26,15,22,18,11,7,20,20,18,27,22,17,11,13,18,21,16
258,1,0,1,0,1,1,0,0,2,3,3,1,1,2,2,1,3,0,1,2,2
259,1,1,1,2,1,1,1,1,0,1,2,2,2,1,2,0,1,1,2,1,1
260,23,11,6,9,17,16,10,12,13,9,14,16,30,17,30,19,26,21,24,9,3
261,1,1,1,1,1,2,2,1,1,1,2,0,1,1,2,2,1,1,1,1,1
262,5,6,3,7,4,7,1,0,1,3,10,2,2,7,3,4,4,4,7,6,9
263,5,3,3,2,1,2,2,2,2,2,2,4,3,3,2,2,2,3,2,4,4
264,0,0,1,0,1,1,1,1,0,1,2,1,1,1,1,1,1,0,1,0,1
265,4,2,4,4,3,2,4,2,5,5,5,2,6,0,1,2,5,5,4,3,7
266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,5,6,6,6,4,4,5,4,3,4,4,3,3,3,3,1,2,4,5,5,4
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,0,1,1,1,1,1,1,2,1,2,1,0,1,1,0,1,1,1,1,2,1
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,7,14,17,24,22,14,17,0,21,15,14,5,17,10,4,5,17,13,21,14,29
272,68,97,113,179,124,154,76,118,133,165,144,146,146,135,170,137,140,160,140,119,115
273,19,16,9,20,28,12,5,8,13,17,13,15,15,24,31,22,23,43,19,27,23
274,12,3,57,57,80,44,20,22,79,57,38,82,42,55,61,30,53,89,37,36,87
275,11,16,21,23,32,39,29,26,27,24,15,24,15,15,22,27,21,19,22,20,8
276,6,1,0,2,2,5,3,2,5,2,4,4,4,6,6,2,3,4,4,4,4
277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,7,6,14,6,3,6,0,6,0,20,7,6,13,1,9,13,18,18,9,2,19
279,3,1,4,4,2,4,4,4,3,5,5,3,3,3,2,3,3,4,4,2,3
280,0,0,9,14,13,0,5,2,1,12,13,9,8,8,13,11,14,12,18,10,9
281,42,39,38,38,38,31,32,39,45,41,47,32,30,35,47,41,64,58,58,65,65
282,5,2,4,1,3,5,4,6,7,4,4,5,6,10,5,3,4,6,11,9,5
283,0,0,1,1,6,1,4,2,0,2,3,13,3,0,3,1,0,13,7,1,0
284,1,1,3,1,1,2,1,1,0,0,1,1,1,2,0,1,3,2,2,0,2
285,18,30,22,16,11,15,7,13,11,12,14,11,9,17,19,11,19,12,6,16,8
286,35,40,43,84,36,41,58,52,69,74,58,83,95,68,83,61,90,71,93,74,89
287,3,1,2,1,3,2,1,2,3,5,6,5,3,4,4,6,3,3,3,5,2
288,0,1,1,2,1,0,1,1,1,1,3,1,0,2,3,1,2,0,1,2,2
289,0,1,1,1,1,1,0,1,1,2,0,1,0,0,2,0,1,1,0,1,0
290,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1
291,2,0,1,1,3,3,2,1,1,3,3,4,2,6,4,5,4,1,2,4,2
292,4,2,1,2,2,7,4,4,5,5,9,6,5,2,11,6,4,7,7,4,7
293,1,1,1,2,1,2,2,1,2,2,4,2,4,4,0,3,1,2,3,5,4
294,17,17,14,17,26,20,18,14,14,15,17,15,14,18,21,21,26,25,24,24,69
295,4,4,4,3,5,5,3,2,2,3,3,4,3,3,6,4,5,0,3,5,5
296,2,1,3,4,2,2,3,1,3,4,3,4,3,3,2,1,2,2,3,3,2
297,1,0,1,0,1,1,1,0,1,1,1,0,1,4,0,2,0,1,1,1,0
298,4,5,5,6,8,15,12,4,4,15,12,7,17,14,14,12,14,17,15,12,8
299,3,2,3,5,4,2,5,3,0,2,5,4,3,4,2,6,7,6,5,3,3
300,10,4,16,10,9,12,10,9,13,14,21,19,21,26,14,5,13,13,13,11,15
301,20,20,20,20,20,23,20,25,37,25,30,20,24,20,21,22,27,30,37,22,20
302,14,13,16,10,9,18,17,12,11,13,15,14,12,9,11,13,15,11,13,11,8
303,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
304,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0
308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,1,2,0,1,0,0,1,1,1,1,1,0,2,2,0,0,0,1,2,0,1
310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
