ID,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25
18,18,0,0,0,0,0,0,0,1,2,1,1,0,1,1,2,2,2,2,1,1,2
19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,29,3,3,3,3,4,4,5,5,5,5,4,5,5,6,6,6,5,5,5,6,6
30,30,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,2,2,2
31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,32,8,8,8,7,7,6,7,8,9,9,8,7,7,8,9,9,9,8,7,7,7
33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,35,3,5,6,7,7,7,7,8,8,8,8,8,8,8,8,9,8,8,8,7,7
36,36,5,5,5,5,5,5,6,6,7,7,6,6,6,7,8,8,8,8,7,7,8
37,37,0,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,1,1
38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,43,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,2,2,2,2,3
44,44,3,9,10,9,8,8,8,9,9,9,9,9,8,9,9,10,9,9,8,8,9
45,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
46,46,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,47,9,16,22,20,23,20,24,22,25,30,25,22,20,23,27,23,27,24,19,19,20
48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,49,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,50,5,6,6,6,6,6,8,9,8,7,6,6,6,7,8,8,6,5,5,5,7
51,51,11,8,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54,54,13,10,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2
55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
56,56,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0
57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,66,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,68,3,3,3,3,3,3,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4
69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,76,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,1,1,2
77,77,5,5,4,4,3,3,4,4,5,5,4,4,3,4,4,5,4,4,3,3,4
78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,82,8,9,8,6,6,7,8,9,9,8,7,6,7,8,9,9,8,7,6,7,8
83,83,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,102,0,2,2,3,3,3,4,4,5,5,4,4,4,5,5,6,6,5,5,5,5
103,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,107,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
108,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,110,34,43,48,46,42,41,44,47,50,50,47,43,42,43,47,50,48,44,41,39,41
111,111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
112,112,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113,113,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
114,114,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
115,115,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116,116,1,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,3,3,4
117,117,30,29,20,16,14,14,17,19,20,19,16,14,15,17,20,20,19,16,14,15,17
118,118,1,2,2,2,1,1,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2
119,119,10,9,9,9,10,11,12,12,11,10,9,10,12,12,12,11,10,10,10,12,12
120,120,12,12,11,11,10,11,13,14,14,13,12,12,13,14,15,15,14,12,12,13,14
121,121,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
122,122,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
123,123,4,4,4,3,3,3,4,5,4,4,4,3,4,4,5,5,4,4,4,4,5
124,124,7,5,5,5,4,4,5,5,5,5,5,5,4,5,6,6,6,5,5,5,5
125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,128,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,129,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130,130,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131,131,1,1,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2
132,132,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
133,133,6,7,6,6,6,6,6,6,6,6,6,5,5,6,6,6,6,5,5,5,5
134,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,135,6,4,4,4,3,3,4,4,4,3,3,2,2,3,3,3,3,2,2,2,3
136,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1
139,139,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
140,140,2,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4
141,141,23,25,27,26,26,28,31,34,34,31,30,29,31,34,36,36,34,31,30,32,34
142,142,3,4,4,3,3,3,3,4,4,3,3,2,3,3,4,4,3,3,2,3,3
143,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,144,1,1,2,2,2,2,2,2,3,2,2,2,2,2,3,3,3,2,2,2,2
145,145,4,22,29,28,26,24,24,27,29,29,28,26,25,25,27,29,30,28,27,25,26
146,146,0,0,0,0,0,0,1,3,3,3,3,3,3,4,4,5,5,5,4,4,5
147,147,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
148,148,0,2,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
149,149,7,8,9,9,9,8,8,8,9,9,9,8,8,7,8,8,8,8,7,7,6
150,150,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,3,3,3,3,3,4
151,151,0,3,5,5,5,5,5,6,7,6,6,6,6,6,7,7,7,7,7,7,7
152,152,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,1,2
153,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
155,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,156,0,0,0,0,0,0,0,4,7,7,7,7,9,10,13,14,14,14,13,13,16
157,157,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
158,158,0,0,0,0,0,0,0,1,1,1,2,1,2,2,2,2,2,2,2,2,3
159,159,0,17,22,22,20,19,23,28,31,32,31,27,29,29,34,34,34,33,32,30,36
160,160,0,0,0,0,0,0,0,0,1,1,1,1,2,3,4,4,4,4,4,4,5
161,161,0,10,12,12,11,12,15,19,22,21,20,18,19,20,24,24,24,23,22,21,25
162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,164,16,26,31,29,26,27,32,39,42,41,37,33,33,38,44,48,46,41,37,36,40
165,165,0,0,0,0,0,0,0,1,1,1,2,1,2,2,2,3,3,3,3,3,3
166,166,1,3,5,5,5,5,6,6,6,6,7,6,6,6,6,6,7,6,6,6,6
167,167,0,0,0,0,0,0,0,0,1,1,1,1,3,4,5,6,6,6,6,6,8
168,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
169,169,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
170,170,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1
171,171,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
172,172,3,8,10,9,9,8,8,9,9,9,8,8,8,8,8,8,8,8,7,7,8
173,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,178,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
179,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
181,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,184,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
185,185,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0
186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,194,3,5,7,7,8,8,8,8,8,9,9,9,8,8,8,9,9,8,8,8,8
195,195,0,0,0,0,0,0,0,0,1,1,1,1,1,2,3,3,3,3,3,3,3
196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,198,9,10,11,11,11,10,11,11,12,13,12,12,11,11,12,12,13,12,11,11,10
199,199,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
200,200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
201,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,203,0,2,3,2,2,2,2,2,3,3,3,2,2,2,3,3,3,3,2,2,2
204,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,205,0,2,2,2,2,3,4,6,6,6,6,5,6,7,8,8,8,7,6,6,8
206,206,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
207,207,20,21,20,18,16,15,17,21,22,22,20,17,17,20,23,24,23,21,19,19,20
208,208,23,23,22,19,17,17,18,21,23,23,21,19,19,20,23,24,24,23,21,20,21
209,209,12,12,12,11,10,9,10,12,13,13,12,11,10,11,13,14,14,13,12,11,12
210,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,211,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,212,7,8,8,8,7,7,8,9,9,9,8,8,8,8,9,9,9,8,8,8,8
213,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,214,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
215,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,220,2,3,3,3,3,3,4,5,5,5,5,4,4,5,6,6,6,5,5,5,5
221,221,20,21,21,20,18,18,20,22,23,23,22,20,20,21,23,24,24,22,21,20,21
222,222,1,6,6,6,6,6,7,8,8,8,8,8,8,8,9,9,9,9,8,8,9
223,223,2,5,7,8,9,9,9,9,10,10,11,11,11,10,10,11,11,11,11,11,11
224,224,57,59,67,70,70,70,71,72,75,77,78,76,75,74,75,77,77,75,73,72,71
225,225,41,39,30,26,24,24,27,29,29,27,25,23,24,26,28,28,26,23,21,22,24
226,226,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
227,227,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
228,228,14,13,12,11,10,10,11,11,10,10,9,8,8,8,9,8,8,7,7,7,7
229,229,0,0,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3
230,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,231,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
232,232,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
233,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
234,234,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3
235,235,0,1,2,2,2,2,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3
236,236,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
237,237,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238,238,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2
239,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,241,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1
242,242,3,3,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2
243,243,7,9,10,10,9,10,11,13,13,13,12,12,12,13,15,15,15,14,13,13,14
244,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
245,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,246,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
247,247,8,7,6,5,5,5,6,6,6,6,5,5,5,6,6,6,6,5,5,5,5
248,248,76,83,81,76,72,75,82,86,85,79,72,67,69,74,78,76,71,64,60,62,67
249,249,1,3,4,3,3,4,5,6,7,7,6,6,6,7,9,9,9,8,8,8,9
250,250,2,3,4,4,4,5,6,7,8,7,7,7,8,9,10,10,9,9,8,9,10
251,251,111,113,101,91,87,91,100,105,103,93,84,79,82,90,94,91,83,73,69,72,80
252,252,3,5,5,5,5,5,5,6,6,6,5,5,5,6,6,6,6,5,5,6,6
253,253,1,2,2,2,2,2,2,2,3,2,2,2,2,3,3,3,3,3,3,3,3
254,254,31,33,33,29,27,28,31,35,37,36,33,31,31,35,39,41,39,36,34,34,37
255,255,19,18,18,16,15,16,18,20,20,19,17,15,16,18,20,20,19,17,16,16,18
256,256,36,41,44,40,38,42,51,57,59,55,51,48,51,60,67,69,65,60,57,60,67
257,257,0,2,2,2,2,3,3,4,5,5,5,5,5,5,6,6,7,6,6,6,7
258,258,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3
259,259,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260,260,4,5,5,5,5,5,6,7,7,7,6,6,7,7,8,8,8,8,8,8,8
261,261,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
262,262,0,0,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3
263,263,0,0,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
264,264,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1
265,265,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
266,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,267,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1
268,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,269,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1
270,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,271,4,6,7,6,6,7,8,9,10,10,9,8,9,10,12,12,12,11,10,11,12
272,272,73,78,81,76,70,72,78,85,87,82,76,70,71,76,81,83,78,70,65,65,69
273,273,2,6,7,6,6,7,8,9,9,9,9,8,8,9,10,11,10,9,9,9,11
274,274,0,10,13,13,14,14,15,17,17,17,17,16,17,17,18,19,19,19,18,18,19
275,275,3,5,6,5,5,5,5,6,6,6,6,5,5,5,6,6,6,6,5,5,6
276,276,1,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2
277,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,278,7,9,10,9,9,10,13,15,16,16,15,14,15,17,20,22,22,21,19,20,22
279,279,2,2,2,2,2,2,2,2,3,3,2,2,2,3,3,3,3,3,2,2,3
280,280,7,8,9,8,7,7,8,10,11,11,10,9,9,10,12,12,12,11,10,10,11
281,281,5,9,11,11,10,11,13,14,15,15,15,14,15,16,18,19,19,18,18,18,19
282,282,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1
283,283,8,9,10,9,8,8,10,11,12,12,11,10,10,12,13,14,14,13,12,12,13
284,284,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1
285,285,6,8,8,8,7,7,9,10,11,10,10,9,10,11,12,13,12,11,11,11,12
286,286,26,31,32,29,26,26,31,37,39,39,36,32,33,37,43,45,44,40,36,36,41
287,287,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
288,288,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
290,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,291,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1
292,292,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2
293,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
294,294,8,5,3,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1
295,295,1,2,2,2,1,2,2,3,3,3,3,2,2,3,3,4,4,3,3,3,3
296,296,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,2,2,2,3
