ID,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25
18,18,0,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4
19,19,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1
20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,29,2,3,3,4,4,4,4,4,4,4,5,5,5,5,4,4,4,5,5,5,5
30,30,0,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,32,7,7,8,8,8,8,8,8,8,8,9,8,8,8,8,8,9,9,8,8,8
33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,35,2,2,4,4,5,5,4,4,4,4,5,5,5,4,4,4,4,5,5,5,4
36,36,0,1,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,3,3,3,3
37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,44,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
45,45,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2
46,46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,47,0,1,5,7,9,9,10,10,10,10,11,12,13,13,12,13,12,13,14,15,15
48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,49,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
50,50,3,3,3,4,4,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3
51,51,8,6,3,3,3,3,3,3,2,2,2,3,3,3,2,2,2,2,2,2,3
52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,53,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1
54,54,11,9,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3
55,55,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67,67,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
68,68,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,76,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
77,77,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,82,5,5,5,6,6,6,6,5,5,5,6,6,6,6,5,5,5,6,6,6,6
83,83,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,98,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,2,2
99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,101,0,0,1,2,3,4,4,4,4,4,5,5,6,6,5,5,6,6,6,7,7
102,102,0,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4
103,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,104,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
109,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,110,29,33,37,38,39,38,38,39,39,40,41,41,40,40,40,40,40,41,41,40,40
111,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,112,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113,113,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115,115,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116,116,1,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4
117,117,23,21,15,13,13,13,13,13,12,12,12,12,12,12,12,12,12,11,11,12,12
118,118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119,119,9,9,10,11,11,11,11,10,10,10,11,11,11,11,10,10,10,11,11,11,10
120,120,9,9,10,10,11,11,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11
121,121,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
122,122,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
123,123,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3
124,124,6,4,4,5,5,5,5,4,4,4,5,5,5,5,5,4,4,5,5,5,5
125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,128,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,129,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130,130,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
131,131,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132,132,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
133,133,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
134,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,135,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5
136,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,138,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
139,139,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
140,140,0,2,3,3,4,4,4,4,4,3,4,4,4,5,5,5,4,5,6,6,6
141,141,4,6,9,10,11,12,9,10,10,11,12,11,11,10,10,10,11,10,11,11,11
142,142,4,4,5,5,5,5,6,5,5,5,4,5,5,5,5,5,4,5,5,5,5
143,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,144,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
145,145,17,32,35,36,36,35,36,37,37,37,36,36,35,35,36,37,37,36,36,35,36
146,146,0,0,0,0,0,0,0,0,1,1,1,2,2,3,3,3,3,4,4,5,4
147,147,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
148,148,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
149,149,6,6,7,8,8,8,8,8,8,8,9,9,8,8,8,8,8,8,8,8,8
150,150,0,0,1,2,3,4,4,5,5,5,5,6,6,6,6,6,6,7,7,7,7
151,151,0,4,5,5,6,6,6,6,7,7,7,7,7,7,7,8,8,8,8,8,8
152,152,0,0,0,0,0,0,0,1,1,2,2,2,2,2,3,3,3,3,3,3,4
153,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,154,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
155,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,156,0,0,0,4,9,10,12,13,15,16,16,17,18,18,19,20,21,21,22,22,23
157,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
158,158,0,0,0,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4
159,159,0,22,27,29,31,31,32,33,35,35,35,35,35,35,36,38,39,39,39,39,39
160,160,0,0,0,0,0,0,0,1,2,3,3,4,4,4,5,5,5,6,6,6,6
161,161,0,13,15,17,19,20,21,22,23,23,23,23,23,24,25,26,26,26,27,27,27
162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,164,18,29,41,47,50,50,48,47,48,50,54,55,54,52,50,50,52,55,55,54,52
165,165,0,0,0,0,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
166,166,1,3,4,4,4,4,4,4,4,5,5,5,4,4,4,4,5,5,5,5,4
167,167,0,0,0,0,0,0,1,2,3,4,4,5,6,6,7,7,8,8,9,10,10
168,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
169,169,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
170,170,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
171,171,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
172,172,0,3,4,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6
173,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
176,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,178,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
179,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,180,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
181,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,184,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
185,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,194,3,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,7,7,7
195,195,0,0,0,0,0,0,0,1,1,1,2,2,2,2,3,3,3,3,4,4,4
196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,198,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
199,199,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
200,200,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,203,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
204,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,205,0,1,2,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,5,5
206,206,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
207,207,7,9,10,10,11,11,11,12,12,11,12,12,12,13,13,13,12,13,13,13,14
208,208,13,13,12,12,12,12,12,12,11,11,11,12,12,12,12,12,12,12,12,12,13
209,209,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9
210,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,211,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,212,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
213,213,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
214,214,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
215,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
216,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,217,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
218,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,220,0,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
221,221,26,24,23,23,24,25,25,25,25,24,25,26,27,27,27,27,26,27,28,29,29
222,222,0,3,4,5,6,6,6,7,7,7,7,7,7,7,8,8,8,8,8,8,8
223,223,0,1,2,3,3,3,3,4,4,4,4,4,4,4,4,5,5,5,5,5,5
224,224,53,50,55,57,58,58,57,56,57,57,58,58,58,57,56,56,56,56,56,56,55
225,225,41,34,26,24,23,22,22,23,22,22,21,21,21,21,21,21,21,20,20,20,20
226,226,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
227,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
228,228,12,10,9,8,8,8,8,8,7,7,7,7,7,7,7,7,6,6,6,6,6
229,229,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2
230,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,231,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
232,232,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
233,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,234,2,2,2,2,3,3,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2
235,235,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
236,236,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
237,237,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2
238,238,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
239,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,242,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
243,243,0,1,2,2,3,3,4,4,4,5,4,5,5,5,5,7,7,8,8,9,9
244,244,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
245,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
247,247,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
248,248,48,51,55,57,58,59,59,58,57,57,58,60,60,60,59,58,58,59,60,60,60
249,249,0,2,4,4,5,5,5,5,5,6,6,6,6,6,7,7,7,7,7,7,7
250,250,0,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,5,5,5,5,5
251,251,87,87,85,84,83,81,81,79,79,79,79,79,77,76,74,74,74,74,73,72,71
252,252,4,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,6,6
253,253,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3
254,254,18,22,27,28,29,29,30,30,31,32,32,33,33,33,33,34,35,36,36,36,36
255,255,14,15,17,18,18,18,18,18,18,18,18,19,19,19,18,18,18,19,19,19,19
256,256,26,34,42,46,47,47,47,47,48,50,52,53,53,53,53,54,56,57,57,57,56
257,257,0,1,2,3,3,3,4,4,4,4,5,5,5,5,5,5,6,6,6,6,6
258,258,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2
259,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,260,0,1,2,2,3,3,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5
261,261,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
262,262,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2
263,263,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2
264,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
265,265,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
266,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,267,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
268,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,269,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
270,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,271,0,1,3,4,4,5,5,5,5,5,6,6,6,6,6,7,7,7,8,8,8
272,272,64,63,71,74,74,72,71,69,69,70,71,72,70,68,66,66,66,68,67,66,64
273,273,0,3,5,6,6,6,6,7,7,7,7,7,7,7,8,8,8,8,8,8,8
274,274,0,1,5,7,8,9,10,11,11,11,12,12,12,13,13,14,14,14,14,14,15
275,275,1,3,5,6,7,7,7,6,7,7,8,8,8,8,8,8,8,9,9,9,8
276,276,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
277,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,278,0,0,0,1,3,3,4,5,5,7,7,8,8,9,10,12,13,15,16,17,17
279,279,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
280,280,1,2,3,3,4,4,4,5,5,5,5,5,6,6,6,6,6,7,7,8,8
281,281,0,0,0,0,1,1,2,2,2,3,3,4,4,4,5,6,6,7,7,8,8
282,282,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
283,283,2,3,4,4,5,6,6,6,6,6,6,7,7,7,7,7,8,8,9,9,9
284,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
285,285,0,3,3,4,4,5,5,5,5,5,5,6,6,6,6,6,6,7,7,7,7
286,286,1,7,10,12,14,16,16,16,16,17,18,20,21,22,22,22,23,25,27,27,27
287,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,291,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
292,292,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2
293,293,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
294,294,9,6,4,3,3,3,4,3,3,3,3,3,3,3,3,3,2,3,2,2,3
295,295,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2
296,296,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
