ID,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25
18,18,3,5,6,6,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6
19,19,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20,20,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,26,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1
27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,29,3,3,4,4,3,3,3,4,4,4,4,3,3,3,4,4,4,4,3,3,3
30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,32,9,9,10,10,9,9,9,10,10,10,9,9,9,9,9,9,9,9,8,8,8
33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,35,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
36,36,2,3,3,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4
37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,42,2,4,4,4,4,4,4,4,5,5,5,5,5,6,6,6,5,6,6,6,6
43,43,1,3,3,4,3,4,4,4,5,5,5,5,5,6,6,5,5,6,6,6,6
44,44,0,3,3,3,3,3,4,4,4,5,4,4,5,5,5,5,5,5,5,6,6
45,45,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
46,46,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
47,47,29,28,27,27,27,27,27,28,27,27,27,27,27,28,27,27,27,28,28,28,28
48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
50,50,5,6,5,5,5,4,5,5,5,5,5,5,4,4,5,5,5,5,4,4,4
51,51,9,7,5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,3,3,3,3
52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54,54,12,10,7,6,6,6,6,6,6,6,6,5,6,6,6,6,5,5,5,5,5
55,55,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67,67,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
68,68,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,76,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
77,77,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,82,9,8,7,7,6,6,7,7,7,7,6,6,6,6,7,7,6,6,6,6,6
83,83,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,101,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,2,2,3,3,3,3
102,102,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3
103,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,104,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,110,24,27,29,29,27,26,26,28,29,29,28,27,26,26,27,28,28,27,25,25,25
111,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,112,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113,113,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114,114,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,115,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116,116,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
117,117,22,20,17,16,14,14,14,15,16,15,14,13,12,13,14,14,14,13,12,11,12
118,118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119,119,12,12,12,12,11,10,10,11,12,12,11,11,10,10,10,11,11,11,10,9,9
120,120,13,14,14,13,12,11,11,12,13,13,12,11,11,11,11,12,12,12,11,10,10
121,121,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
122,122,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1
123,123,4,4,4,4,3,3,3,4,4,4,4,3,3,3,3,4,4,4,3,3,3
124,124,7,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
129,129,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130,130,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
131,131,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132,132,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
133,133,6,6,6,6,5,5,5,5,6,6,5,5,5,5,5,5,5,5,4,4,4
134,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,135,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
136,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,138,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
139,139,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140,140,4,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
141,141,15,21,25,26,25,23,23,24,26,26,26,25,23,22,23,25,25,25,24,23,22
142,142,4,7,9,9,7,6,6,7,8,9,9,7,6,6,7,8,9,8,7,6,6
143,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,144,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
145,145,13,15,17,18,19,19,19,20,20,20,21,21,21,21,22,22,22,23,23,23,23
146,146,5,6,8,8,8,9,9,9,9,10,10,10,10,10,10,10,11,11,11,11,11
147,147,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
148,148,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
149,149,5,5,6,6,5,5,5,5,5,6,6,5,5,5,5,5,5,5,5,5,5
150,150,1,3,3,4,4,4,4,5,5,5,5,6,6,6,6,6,6,6,6,6,7
151,151,4,5,6,6,6,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8
152,152,0,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4
153,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,154,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
155,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,156,2,7,10,12,13,14,15,16,17,18,19,20,20,20,20,21,22,22,23,23,24
157,157,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
158,158,0,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3
159,159,22,25,27,29,29,30,31,32,33,34,34,35,35,36,36,37,38,38,39,39,39
160,160,0,1,3,3,4,4,5,5,6,6,7,7,7,7,7,7,8,8,8,8,9
161,161,20,21,21,22,22,22,23,24,25,25,25,26,26,27,27,27,28,28,28,29,29
162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,163,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1
164,164,23,31,36,36,33,30,29,32,36,37,36,33,30,30,32,35,37,36,33,30,30
165,165,0,1,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4
166,166,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
167,167,3,6,8,9,9,10,10,11,11,12,12,12,13,13,13,13,14,14,14,15,15
168,168,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
169,169,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
170,170,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
171,171,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2
172,172,5,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,8,8,8,8,8
173,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,175,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
176,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,178,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
179,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,180,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
181,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,184,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
185,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
187,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,194,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
195,195,0,0,1,2,2,2,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5
196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,198,6,6,6,5,5,4,5,5,5,5,5,5,4,4,5,5,5,5,4,4,4
199,199,1,1,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1
200,200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
201,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,203,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
204,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,205,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
206,206,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
207,207,13,15,18,18,17,17,16,17,18,19,18,18,17,17,17,18,18,18,17,17,17
208,208,19,20,20,20,19,18,18,19,20,20,20,19,18,18,19,19,20,19,18,18,18
209,209,11,12,12,12,11,10,10,11,12,12,12,11,10,10,11,11,12,11,10,10,10
210,210,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
211,211,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212,212,5,6,7,6,6,5,5,6,6,7,6,6,5,5,6,6,6,6,6,5,5
213,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,214,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
215,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,216,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,220,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
221,221,23,24,24,23,22,22,22,22,23,23,23,22,22,21,22,22,23,22,22,21,21
222,222,4,5,6,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8
223,223,2,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3
224,224,44,44,41,39,36,35,36,38,39,39,37,35,33,34,35,37,36,35,32,31,32
225,225,32,29,24,21,20,19,20,21,21,21,19,18,18,18,19,19,19,17,16,16,17
226,226,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
227,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
228,228,14,12,10,9,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,6,6
229,229,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
230,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,231,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
232,232,1,2,2,3,2,2,2,2,3,3,3,3,2,2,2,3,3,3,3,3,2
233,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,234,3,3,3,3,3,3,2,3,3,3,3,3,2,2,2,3,3,3,3,2,2
235,235,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
236,236,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
237,237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238,238,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
239,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,241,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
242,242,2,2,3,3,2,2,2,2,3,3,3,2,2,2,2,2,3,3,2,2,2
243,243,5,7,8,8,8,8,8,8,9,9,9,9,8,8,8,9,9,9,9,8,8
244,244,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
245,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,246,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
247,247,7,7,6,6,5,5,5,5,6,5,5,5,5,5,5,5,5,5,4,4,4
248,248,58,66,69,67,62,59,60,65,68,69,66,61,59,59,62,65,66,64,59,57,58
249,249,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4
250,250,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3
251,251,104,104,98,91,83,77,79,85,90,90,85,77,73,73,78,83,83,79,72,68,69
252,252,3,4,5,5,5,5,5,5,5,6,6,6,5,5,5,5,6,6,6,6,5
253,253,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
254,254,24,28,31,32,31,29,29,30,31,32,32,31,30,29,30,31,32,32,31,30,29
255,255,16,19,21,20,19,18,18,19,20,21,20,19,18,18,19,20,20,20,19,18,18
256,256,32,38,43,44,43,42,41,42,44,46,46,45,44,43,43,45,46,47,46,45,44
257,257,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4
258,258,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2
259,259,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
260,260,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4
261,261,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
262,262,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
263,263,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
264,264,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
265,265,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
266,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,267,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
268,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,269,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
270,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,271,2,3,4,4,4,4,4,4,4,4,4,5,5,4,4,4,5,5,5,5,5
272,272,51,59,63,60,55,52,53,57,61,62,59,54,51,51,55,58,59,57,52,49,50
273,273,1,2,3,4,4,4,4,5,5,5,5,5,5,6,6,6,6,6,6,6,6
274,274,1,4,6,7,7,8,8,9,10,10,10,11,11,11,11,12,12,12,13,13,13
275,275,3,4,6,6,6,6,6,6,6,6,7,7,7,7,6,7,7,7,7,7,7
276,276,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
277,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,278,11,15,18,19,19,19,19,20,20,20,20,20,20,20,20,20,20,21,20,20,20
279,279,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
280,280,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
281,281,6,8,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
282,282,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
283,283,3,4,5,5,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6
284,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,285,4,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,7,7,7
286,286,9,13,16,17,17,17,17,17,17,18,18,19,19,18,18,18,19,19,20,19,19
287,287,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
288,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,292,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
293,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
294,294,9,7,5,4,4,4,4,4,4,4,3,3,3,4,4,4,3,3,3,3,3
295,295,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2
296,296,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
