ID,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25
24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,26,2,3,3,3,2,2,2,3,3,3,3,2,2,2,3,3,3,3,2,2,2
27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,28,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0
29,29,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0
30,30,2,2,3,3,3,2,2,3,3,3,3,3,2,2,3,3,3,3,3,2,2
31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,32,1,2,3,3,2,1,1,1,3,3,2,1,0,0,1,2,3,2,1,0,0
33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,35,1,1,2,2,1,1,1,2,2,2,2,1,1,1,1,2,2,2,1,1,1
36,36,2,3,4,4,3,3,3,4,4,4,4,3,2,3,4,4,4,4,3,2,2
37,37,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0
38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,27,34,37,37,35,31,31,37,41,42,41,38,31,32,39,44,45,43,39,32,32
41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,42,7,8,9,9,9,7,8,9,10,11,10,9,7,8,10,11,11,11,9,7,8
43,43,7,9,11,10,10,8,9,10,12,12,12,10,8,9,11,12,13,12,11,8,9
44,44,7,9,10,10,9,8,8,10,11,11,11,10,8,8,11,12,12,12,10,8,8
45,45,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0
46,46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,47,14,20,23,22,19,15,15,21,25,25,24,20,13,14,22,26,26,24,19,13,13
48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,50,1,2,2,2,1,0,0,1,2,2,2,1,0,0,1,2,2,1,0,0,0
51,51,6,6,4,2,0,0,0,1,2,2,1,0,0,0,1,1,1,0,0,0,0
52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54,54,7,7,5,4,2,1,1,3,4,4,3,1,0,1,2,3,3,2,0,0,0
55,55,3,3,4,4,4,3,3,4,4,4,4,4,3,3,4,5,5,4,4,3,3
56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,58,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0
59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61,61,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1
62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67,67,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0
68,68,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,1,1
69,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
70,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71,71,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0
72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,76,3,4,4,4,4,4,4,4,5,5,5,4,4,4,5,5,5,5,5,4,4
77,77,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0
78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,82,3,4,4,4,3,2,2,3,4,4,4,2,1,1,3,4,4,3,2,1,1
83,83,2,3,3,3,3,2,2,3,3,3,3,3,2,3,3,3,4,3,3,2,3
84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,94,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0
95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,97,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98,98,4,4,5,5,5,4,5,5,6,6,6,5,5,5,6,6,6,6,6,5,6
99,99,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,101,8,8,10,10,10,9,10,11,11,12,12,11,10,11,12,12,13,12,12,11,12
102,102,2,2,2,2,2,2,2,2,3,3,3,3,2,2,3,3,3,3,3,2,3
103,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,104,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
105,105,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0
106,106,2,3,3,3,3,2,2,2,3,3,3,3,2,2,2,3,3,3,3,2,2
107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
109,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,110,3,6,7,6,4,2,2,5,7,7,6,3,1,1,4,7,7,5,2,1,1
111,111,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112,112,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0
113,113,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
114,114,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116,116,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
117,117,11,10,6,2,1,0,1,3,4,3,1,0,0,0,1,2,1,0,0,0,0
118,118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119,119,2,3,3,2,1,0,1,2,3,3,2,0,0,0,1,2,2,1,0,0,0
120,120,2,3,4,3,2,1,1,3,4,4,3,1,1,1,2,3,3,2,1,1,1
121,121,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
122,122,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0
123,123,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0
124,124,2,3,3,3,2,1,2,3,3,3,3,2,1,2,3,3,3,3,1,1,1
125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,128,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,129,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0
130,130,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131,131,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132,132,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
133,133,2,2,2,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0
134,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,135,1,1,2,1,1,0,0,1,2,2,1,0,0,0,1,1,1,1,0,0,0
136,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1
139,139,2,2,2,2,2,2,2,2,2,3,3,2,2,2,3,3,3,3,3,2,3
140,140,2,3,4,4,3,2,3,4,4,4,4,3,2,3,4,5,5,4,3,2,2
141,141,1,2,5,6,4,2,1,2,4,6,6,4,1,1,1,4,5,5,3,1,1
142,142,1,1,2,3,2,1,1,2,2,3,3,2,1,1,2,3,3,3,2,1,1
143,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,144,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,1
145,145,22,25,30,30,28,24,26,31,33,34,33,30,25,27,33,36,37,35,31,26,28
146,146,12,13,15,15,14,13,14,16,17,17,17,16,14,15,17,18,18,18,16,15,16
147,147,3,3,3,3,3,2,2,3,4,4,3,3,2,2,3,4,4,3,3,2,2
148,148,1,1,2,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,1
149,149,0,1,1,1,1,0,1,1,2,1,1,1,0,0,1,1,1,1,0,0,0
150,150,8,9,10,10,10,9,9,10,11,11,11,11,9,10,12,12,12,12,11,10,11
151,151,8,9,10,10,10,9,9,11,12,12,12,11,9,10,12,13,13,12,11,9,10
152,152,6,7,8,8,8,7,7,8,9,9,9,8,8,8,9,10,10,10,9,8,9
153,153,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
154,154,2,2,2,2,2,2,2,2,3,3,3,2,2,2,3,3,3,3,3,2,3
155,155,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
156,156,31,35,40,40,38,34,36,42,45,46,45,42,36,39,46,49,50,48,43,38,40
157,157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
158,158,5,5,6,6,6,5,6,6,7,7,7,6,6,6,7,8,8,7,7,6,6
159,159,45,57,60,58,51,42,47,60,66,67,64,54,39,46,64,70,71,66,53,39,44
160,160,13,14,16,16,15,14,15,17,18,18,18,17,15,16,18,19,20,19,18,16,17
161,161,35,42,44,43,37,29,33,44,48,49,46,38,27,32,46,51,52,47,37,27,30
162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,164,8,12,15,15,13,10,10,14,16,17,16,13,9,10,15,17,18,16,13,9,10
165,165,5,5,6,6,6,6,6,7,7,7,7,7,6,7,7,8,8,8,7,7,7
166,166,1,1,2,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1
167,167,18,19,22,22,21,20,21,23,25,25,25,23,21,23,26,27,28,27,25,23,24
168,168,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
169,169,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
170,170,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2
171,171,2,3,3,3,3,2,2,3,4,4,3,3,2,2,3,4,4,4,3,2,2
172,172,6,10,11,11,9,7,7,11,12,13,12,10,6,7,11,13,13,12,9,6,6
173,173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
174,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,175,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,1,1
176,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,178,2,2,2,2,2,2,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3
179,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,180,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2
181,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,184,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
185,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
187,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
188,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
193,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
195,195,8,9,10,10,9,9,9,10,11,11,11,10,9,10,11,12,12,12,11,10,10
196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,198,2,2,2,2,1,0,1,2,2,2,1,0,0,0,1,2,2,1,0,0,0
199,199,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
200,200,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,203,2,2,3,3,3,2,2,3,3,3,3,3,2,3,3,3,3,3,3,2,3
204,204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
205,205,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3
206,206,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
207,207,4,7,9,9,7,5,6,8,10,10,9,7,5,5,9,10,10,9,7,4,5
208,208,7,10,11,10,8,6,7,10,12,12,11,8,5,6,10,12,12,11,7,5,5
209,209,3,5,5,5,3,2,3,4,5,6,5,3,2,2,4,5,6,5,2,2,2
210,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,211,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,212,1,2,2,2,1,1,1,2,2,2,2,1,0,1,1,2,2,2,1,0,0
213,213,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
214,214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215,215,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
216,216,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,217,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
218,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,219,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
220,220,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
221,221,8,11,12,12,10,8,9,12,14,14,13,11,7,8,13,15,15,13,10,7,8
222,222,8,9,10,10,10,9,9,11,12,12,12,11,9,10,12,13,13,12,11,9,10
223,223,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,1
224,224,11,13,11,7,3,2,3,8,12,11,5,1,1,1,6,10,9,3,1,1,1
225,225,20,16,6,1,0,0,1,2,2,1,0,0,0,0,1,1,0,0,0,0,0
226,226,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
227,227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
228,228,8,6,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
229,229,3,3,4,4,4,4,4,4,4,5,5,4,4,4,5,5,5,5,5,5,5
230,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
231,231,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,1,2
232,232,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1
233,233,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
234,234,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1,1,1
235,235,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3
236,236,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
237,237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238,238,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,4,4,4,4,3,4
239,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,241,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,1,2
242,242,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0
243,243,4,4,6,6,5,4,4,6,6,6,6,5,4,5,6,7,7,6,5,4,5
244,244,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,246,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0
247,247,2,2,2,1,1,0,1,1,2,2,1,0,0,0,1,2,1,1,0,0,0
248,248,8,17,22,20,15,9,11,19,24,24,21,13,7,8,18,24,24,19,10,7,7
249,249,3,3,4,4,4,4,4,4,4,5,5,4,4,4,5,5,5,5,5,4,5
250,250,2,2,2,2,2,2,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3
251,251,32,33,27,15,4,1,2,10,21,18,7,1,0,1,5,13,10,3,0,0,0
252,252,4,4,4,4,4,4,4,5,5,5,5,5,4,5,5,5,6,5,5,5,5
253,253,2,2,2,2,2,2,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3
254,254,10,14,17,16,14,12,13,17,18,19,18,15,11,13,18,20,20,19,15,11,12
255,255,3,6,8,7,6,4,5,7,8,9,8,6,4,4,7,9,9,8,5,3,4
256,256,21,26,31,31,28,24,26,32,35,35,34,30,24,26,34,37,38,36,31,24,27
257,257,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4
258,258,3,3,3,3,3,3,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4
259,259,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260,260,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,7,7,6,6,6
261,261,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
262,262,3,3,4,4,4,4,4,4,4,5,5,4,4,4,5,5,5,5,5,5,5
263,263,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,6,5,5,5,5
264,264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
265,265,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
266,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,267,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
268,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,269,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
270,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,271,4,5,5,5,5,5,5,6,6,6,6,6,5,6,6,7,7,7,6,6,6
272,272,6,14,18,15,9,5,7,14,19,19,15,7,3,4,12,18,18,12,4,3,3
273,273,8,8,10,10,10,9,9,10,11,11,11,11,10,11,12,12,12,12,11,11,11
274,274,18,18,21,22,21,20,21,23,24,24,24,23,22,23,25,26,27,26,25,23,25
275,275,4,4,5,6,5,5,5,6,6,6,6,6,5,6,6,7,7,7,6,6,6
276,276,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
277,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,278,5,7,9,10,8,7,7,9,11,11,10,9,6,7,10,11,12,11,9,6,7
279,279,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
280,280,3,3,4,4,4,3,4,4,5,5,5,4,4,4,5,5,5,5,4,4,4
281,281,3,4,6,6,5,4,4,6,7,7,6,5,3,4,6,7,7,6,5,3,4
282,282,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
283,283,4,4,5,5,5,4,5,6,6,6,6,5,5,5,6,6,7,6,6,5,5
284,284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
285,285,2,3,4,4,3,3,3,4,4,4,4,4,3,3,4,4,4,4,4,3,3
286,286,11,12,15,15,14,13,14,16,17,17,17,16,13,15,17,19,19,18,16,14,15
287,287,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0
288,288,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
289,289,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
290,290,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
291,291,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1
292,292,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3
293,293,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
294,294,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,295,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
296,296,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
